psu,state,locality,latitude,longitude,pop
9822,12,106,12.2541257331765,30.9602974337647,990
9617,12,104,10.8051056330588,31.1129292297941,990
10036,12,98,11.9057769296471,29.9738308144706,962
9983,12,97,12.4771178807059,29.9305178886176,1410
9694,12,105,10.2058311613939,30.906651535,960
10027,12,107,11.8952684546286,30.3770149635143,942
10042,12,98,11.9570903878333,30.0272219108333,900
10049,12,98,12.2838494095758,30.131088446303,900
10818,12,107,11.8563701758824,30.4678521081765,900
9590,12,99,12.0015260248235,31.2270476811176,900
10120,12,101,11.3269123075,31.4794010246389,900
9685,12,105,9.99328293162857,30.6308361070857,900
10274,12,102,11.9443521575429,31.5409554903143,900
10796,12,101,11.6439335202286,31.6588165198857,900
9827,12,106,12.1277486316585,30.8966241512927,864
9549,12,99,12.3906375474444,31.509771909,850
9820,12,106,12.2772695026176,30.8760494548824,850
9828,12,106,12.1560173654242,30.754270582303,850
10059,12,98,11.787923730973,29.8111670012703,840
10128,12,101,11.3728017016286,31.0020011434857,800
9562,12,99,12.2583741139167,31.3619011266667,750
10047,12,98,12.2261365093056,30.4776038317222,660
10174,12,101,11.4708343575938,31.1916305888125,660
9898,12,97,12.3057519071471,29.8696447324706,650
9734,12,103,10.6164481101714,30.3730367588,606
10776,12,94,11.0495521933333,29.7650353381667,918
10726,12,94,11.2558631472188,30.07214893075,600
10186,12,101,11.5039389252647,31.2977865351176,600
10028,12,107,11.9636631543143,30.4519319434857,600
10235,12,102,11.8436529066286,31.4746683267714,600
9692,12,105,10.2017923544062,30.70595781175,600
9550,12,99,12.3617644688333,31.3412996350278,588
9916,12,97,12.407614089,29.827449899027,1710
9662,12,104,11.0845525837812,31.1668506458125,570
10317,12,102,12.0186256513056,31.4877294436667,564
9687,12,105,10.0577321073529,30.7206688207647,560
10699,12,95,11.2109547110556,30.02749798725,520
9841,12,106,11.873383409931,30.8237298696207,510
10057,12,98,11.807996004,29.875512794,500
9594,12,99,11.9733035908571,31.2308237489286,480
9574,12,99,12.1054076120882,31.3410304822059,462
10707,12,95,11.2980722112632,29.9340555918421,450
10227,12,101,11.7838985248235,32.0383485788529,450
9546,12,99,12.4157482973333,31.1249175973636,450
10004,12,97,12.3976159541714,30.2047885649714,640
9920,12,97,12.3802677475278,29.7493163925,420
10350,12,102,12.1378295290571,31.5893459969429,420
10240,12,102,11.9187639800312,31.3870359199375,420
9813,12,100,11.8662826843529,31.0547262345588,402
10714,12,95,11.3847555097778,29.6081371115556,600
10033,12,98,11.5417174333824,29.9062534749118,550
9845,12,106,11.9406704422941,30.8324608065294,1000
10795,12,100,11.5444198044545,31.1279020006061,400
9861,12,96,12.3243754327941,29.6073718580294,384
9952,12,97,12.6701697031944,29.79602278125,350
10043,12,98,12.0555592825429,30.2542293103714,342
9611,12,104,10.6700214303243,30.7870108712432,342
9921,12,97,12.4319145908286,29.6796601709143,336
5311104,12,94,10.9962371014103,29.7297023859487,330
9990,12,96,12.3868840186286,29.9763104508571,1276
9844,12,106,11.9609753368286,30.7606992233714,300
9840,12,106,11.8388359218529,30.7635163999706,300
9755,12,103,10.6414812081818,30.4870308721818,300
10206,12,101,11.6512252931351,31.5075003332432,276
9796,12,100,11.7180679412222,31.2382090525556,276
9839,12,106,12.0746651092667,30.7968914344,240
10702,12,95,11.2717727607714,29.84230083,228
10302,12,102,11.9795266364412,31.8013237560588,856
9616,12,104,10.7789361628824,30.9206330918824,210
10083,12,101,11.0615506910571,31.6718388239714,204
9935,12,97,12.4971764987632,29.7531146195,200
9960,12,97,12.7224480304571,29.8465579939143,200
9843,12,106,11.6987702802857,30.9072656300857,120
10713,12,95,11.3444494177931,29.9285649058966,102
10668,12,95,11.0630018979333,29.8673373664667,78
10041,12,98,11.968528005,29.907329311,66
9401,13,120,10.584458760625,28.2154455220937,1359
22746,13,116,10.8352537872812,29.3441184096563,9000
8233,13,112,11.7050672033548,27.7886835166129,8200
9337,13,119,10.4621411192813,27.7077832779062,8019
9292,13,121,10.1385135565484,27.6945084560968,7269
7975,13,108,12.7686280850625,29.6071934264063,7000
8314,13,110,12.4517147986333,27.2095665035,7000
8344,13,110,12.4126706790303,27.4790336921515,5000
7968,13,108,12.706997943625,29.430169763125,5000
8256,13,110,12.3991537567812,27.9314375550938,5000
22736,13,116,10.5315696764062,29.2869982672187,5000
9045,13,118,11.4261126260312,27.585285441125,5000
8270,13,110,12.2544558959143,27.8374919197714,4500
8341,13,110,12.1807125576452,27.2633734734516,4200
9345,13,119,10.424614619875,28.0077558432187,4200
7988,13,108,12.75039434875,28.951840852375,4000
8155,13,110,12.5309812149688,27.8670428074062,4000
8354,13,112,11.4257001489714,27.3970994069143,4000
8190,13,112,12.1428917570606,27.9541632957879,4000
8801,13,115,11.9892179623871,28.9777516177742,3770
9261,13,119,10.821997757125,27.5577995642188,3600
8045,13,109,13.2630125122813,29.089801706875,3500
8437,13,114,11.2415960032667,28.8652147824,3300
9274,13,119,10.8955193669375,27.35733133525,3200
8936,13,117,10.9176476128125,28.5468371139375,3000
8198,13,112,12.2627461968125,28.6142172175313,3000
8407,13,114,11.4461254964839,28.9267136646129,3000
8014,13,109,13.1140328645625,29.2234613245625,3000
8123,13,113,12.6000751195152,27.6622534171818,3000
5209102,13,117,11.7028825022424,28.3424831662727,4200
8967,13,117,11.1678779839697,28.3391119628788,2675
8417,13,114,11.3987050736333,29.1374036441667,2500
8493,13,115,11.89366267875,28.5756510982812,2500
5209103,13,117,11.7029129623125,28.3527062344375,2500
7983,13,108,12.8698331936563,29.4528366089062,2500
5209101,13,117,11.7059356713125,28.335297611375,2500
8029,13,109,13.0331930345312,29.0565556825,2400
7953,13,108,12.4262224155,29.455258162,3300
22517,13,111,13.9137337117647,28.3589800763235,2160
5209109,13,117,11.7154350965625,28.3511366870313,2000
9112,13,117,11.8003920404375,28.2609405070937,2000
7930,13,108,12.3493478216429,29.2288387775,2000
8758,13,115,12.2444637529063,29.3529260043438,2000
9246,13,119,10.92367037475,27.7271961371562,2000
8291,13,110,12.2162377865455,27.6337089094242,2000
8343,13,110,12.5362422292941,27.4140739734412,1900
7940,13,108,12.4136191937812,29.2484541809687,1900
8065,13,113,13.0921289243333,27.937212787,1850
8336,13,110,12.4376607019394,27.3260859515455,1800
22636,13,111,13.5371379852258,27.805246006,1800
8141,13,113,12.8843568422647,27.1789468575588,1800
8950,13,117,11.0845886985806,28.012064722129,1700
22730,13,114,11.0803726296071,29.3069625907143,1600
9319,13,121,10.2658091761379,27.848176127069,1580
8401,13,114,11.4251276485161,29.0499787447419,1500
5209110,13,117,11.7164902234375,28.3576093295937,1500
8040,13,109,13.2623985296129,29.3882159541613,1500
5209105,13,117,11.71146532525,28.3480344283438,1500
5209107,13,117,11.7167590028125,28.3347914935937,1500
8555,13,115,11.5910934779259,28.5514808441111,1500
8293,13,110,12.232729702303,27.4783049743636,1500
9303,13,121,10.1439034231,27.6801046678333,1350
7987,13,108,12.696780641125,29.2320039746563,1300
22632,13,109,13.4047814571935,28.6824733816129,1280
8807,13,115,12.0698710377419,29.0192349631935,1260
8105,13,113,12.9157804045312,27.7921192230312,1200
8810,13,115,12.084746362375,29.087850322625,1200
5209116,13,117,11.7229275305882,28.3325472257353,1700
8333,13,110,12.086049071,27.0974901772813,1200
8176,13,113,13.6025896498065,27.599806953871,1100
9472,13,108,12.6146829457273,28.8593945259697,1384
5209106,13,117,11.7108551914688,28.3520772105,1000
9193,13,117,11.7580290057188,28.0543305960625,1000
22303,13,111,12.8802165592258,28.0194447243548,1000
9095,13,117,11.7560699680312,28.3396130813125,1000
9271,13,119,11.0397311879375,27.0120124220313,1000
8361,13,112,11.6851093529032,27.500106374871,1000
5209112,13,117,11.73051051575,28.3548674201562,1000
5209113,13,117,11.7296777454242,28.3412007665455,1525
8235,13,112,12.0366128687742,28.3549106032258,1150
9387,13,120,10.3204525983437,28.5744611623438,900
8037,13,109,13.1084332944242,29.4542982594848,900
8028,13,109,13.4339397995152,29.2416610563636,1120
8367,13,112,11.7671638840937,27.31747184175,900
8998,13,118,11.2840928375938,27.33695526825,850
8218,13,112,11.878810021875,27.8905182402812,820
9088,13,117,11.68557335975,28.28144277975,800
8908,13,120,10.5764664530909,28.3442462078182,800
5209108,13,117,11.7153028954242,28.3432711177879,800
5209111,13,117,11.7229857054375,28.33917948975,800
5209104,13,117,11.7117716745938,28.3416415618125,800
8125,13,113,12.7484266109167,27.8518993030833,780
8351,13,112,11.5503787710625,27.403955552625,780
22327,13,111,13.2313164090278,28.59283677675,870
22460,13,109,13.5688707105161,28.6426304958065,720
8133,13,113,12.7543325481515,27.4971914122121,720
5209115,13,117,11.723841628125,28.36694211175,700
8217,13,112,12.3847518590606,28.1270219400606,700
9032,13,118,11.3521331972857,27.504506886,700
9318,13,121,10.2792048912222,27.6397242876667,658
8313,13,110,12.5727179913235,27.2764992962941,600
9092,13,117,11.749029526,28.442286002037,600
9410,13,120,10.7788404460312,28.1096793351563,600
8006,13,108,12.507155628129,29.3788825074839,600
8363,13,112,11.8817601264595,27.4469784443514,600
8183,13,113,14.0744698298214,27.90286275825,600
9466,13,109,13.002724272125,28.877334833125,900
8019,13,109,12.9097008199118,29.1529139946471,900
9069,13,118,11.5362550021818,27.6874629024545,600
8215,13,112,11.9363595894483,28.4088782700345,600
7945,13,108,12.4985994145938,29.6384158045625,590
8987,13,118,11.2761520614516,27.3258005343226,990
5209114,13,117,11.7352237736061,28.3529606001515,551
9093,13,117,11.7279762934,28.2975342247714,550
8859,13,115,12.2406153350625,29.1742217571875,550
22328,13,111,13.22628097175,28.3773888250937,544
8069,13,113,13.1997020494687,27.3513234334687,540
8114,13,113,12.8829096501,27.5976637067333,780
8447,13,114,11.203304308129,29.3775172263226,540
8991,13,117,11.276147678,28.1433437902609,500
8589,13,117,11.7678590354643,28.4952802744643,500
7960,13,108,12.5088987597812,29.4428489195,3000
8250,13,110,12.5134957755806,28.02283469,500
22235,13,111,12.5709348141212,28.3807319427273,500
8103,13,113,13.1469027044706,28.0203213275882,500
8854,13,115,12.2395430905938,28.9747352785312,500
9234,13,119,10.7703921029687,27.7255461671875,500
8655,13,115,12.0881884480323,28.8618642293548,500
8582,13,115,11.704873762625,28.6422885634063,500
8228,13,112,12.087005187875,28.0568198805313,500
8229,13,112,12.0890251969688,27.721219338125,480
9336,13,121,10.4208719241176,27.9080953891765,470
22764,13,116,10.9667214868387,28.8275457129032,470
8008,13,108,12.5762451730312,29.4350073904062,460
8279,13,110,12.0293891864516,27.5726946370323,420
22498,13,109,13.2521490311667,28.7933868293,480
8325,13,110,12.1023669037692,27.301824632,420
8167,13,113,13.6824733208125,27.5328089865,420
9065,13,117,11.51926758025,28.043605128125,420
8249,13,110,12.3756975019706,27.7623777001765,522
8149,13,113,12.7155830159688,27.3157824554063,400
22436,13,111,12.4050550416875,28.2846033384375,400
8427,13,114,11.2712147564483,28.9695786756207,400
22695,13,111,12.4291560964062,28.4869403847187,400
22395,13,111,12.5613789097353,28.5833343415,400
8519,13,115,12.1182167311429,28.7261965310476,710
8375,13,114,11.6479640070667,28.889152253,390
9421,13,120,10.8913720399231,27.9718645421538,377
9268,13,119,11.0642117963478,27.709539519,475
22708,13,116,10.8264409223125,28.8269723685938,360
9072,13,118,11.6345374817931,27.7713788616207,360
22238,13,111,12.5832592432812,28.221870662875,2350
8531,13,115,12.2723219902941,28.7283385885294,350
9316,13,121,10.2387700959167,27.6894840819167,333
8161,13,113,13.7580554871515,27.6859012442121,324
8073,13,113,13.0986716318056,27.5845393289444,312
22461,13,111,13.5603621472121,28.7745651418788,312
22348,13,111,13.4135186226667,28.3877696551515,432
9461,13,108,12.7357489638438,28.8735292310937,440
9389,13,120,10.3046126555312,28.4112939245313,300
22266,13,111,12.7396153266875,28.3085142143125,400
22309,13,111,12.9148111943438,28.3664665447188,300
22305,13,111,12.9027691239697,28.5289861261818,300
22380,13,111,12.734139822875,28.65889032575,500
8004,13,108,12.541804759375,29.3520821396563,800
22451,13,109,13.7190564514848,28.682777452303,300
22349,13,111,13.6198627306944,28.4312426338889,300
22329,13,111,13.2258133898438,28.20035594225,300
9278,13,119,10.9617723374242,27.6375445463636,296
8463,13,114,11.0439199843571,28.8884593266429,280
8409,13,114,11.4227577982,28.7140191423667,272
22623,13,111,13.3698089584545,27.5772934989697,270
8159,13,113,13.9432843582581,27.7800492159355,270
22601,13,111,13.4405170200741,28.1155292468889,270
22458,13,109,13.579504667,28.9092201934375,260
22706,13,116,10.7820765170625,28.6608503512813,250
9024,13,118,11.2932495150313,27.321858850375,250
22758,13,116,10.2658448683125,29.1041860930938,250
8730,13,115,12.3819987650909,28.8631298165758,250
9010,13,118,11.294524805,27.4982680185,290
22477,13,109,13.4176802472424,28.8422234959394,240
9240,13,118,11.10599381425,27.7677018819,240
8368,13,112,11.9726966074545,27.616063814,240
8083,13,113,13.2383835897692,27.7913914479231,240
9052,13,118,11.4704740667742,27.848315923,240
9311,13,121,10.1758020006667,27.7833497767778,223
9352,13,119,10.5047121575,27.5186497922812,220
8460,13,114,11.0842287200333,29.0117862228,220
9023,13,118,11.3128440347917,27.6418831912917,216
7920,13,109,13.0082632767143,28.649729426,210
22265,13,111,12.7580445943437,28.4680966434375,317
22614,13,111,13.40613087144,27.90615975848,200
9459,13,108,12.6505806486,29.1130509172,300
22718,13,116,10.9157182469412,29.1657629492353,200
22704,13,116,10.7712307334762,29.1274352394286,192
22550,13,111,13.8439298623478,28.0238903697826,180
9446,13,113,13.0450267970303,27.3080897728182,330
22759,13,116,10.545259633,29.1752791371111,150
9085,13,118,11.6678413772222,27.8062674194444,150
22741,13,116,11.0223913143929,29.1005591595,160
22403,13,111,12.5432998723636,28.7936248859091,120
22720,13,116,10.9100036195,28.7953953656667,120
8442,13,114,11.2425300182857,28.626633465,115
8448,13,114,11.1897339662069,29.1037137192414,404
22712,13,116,10.9577309211364,29.0151480707727,190
22703,13,116,10.5696079027143,29.2907476552857,100
8904,13,115,12.3906310123125,29.0656446637187,900
9255,13,119,10.9975311452381,27.8129836214286,170
22719,13,110,10.9227477219091,29.0206197736364,245
9126,13,118,11.3004706890625,27.4455547095625,70
8426,13,114,11.3139032114194,29.4231857147419,220
9004,13,118,11.2739416470937,27.76493092,740
22643,13,111,12.3811048396875,28.668715461875,350
9344,13,119,10.427603023,27.61085000925,50
8188,13,112,12.2251892075161,28.2164256250968,48
9029,13,118,11.3333007415,27.4734204475625,55
9104,13,117,11.769734011,28.3962847508333,830
9286,13,119,10.7537773975,27.5276745035,50
6108110,14,125,13.4949136146944,25.2978357779722,1075
6108111,14,125,13.494194059375,25.3021495895937,2506
1281,14,137,12.616329898697,27.0714964401818,8000
1905,14,142,15.0699961585574,23.631229224541,3000
1220,14,137,12.071282926963,26.793329875037,7000
1549,14,125,13.8461228158437,25.465807744125,3000
1867,14,137,12.5170538465,26.1487898589688,6000
1960,14,129,13.62141433575,23.8754636531562,6000
1873,14,135,13.0358105514687,25.1863493534062,5616
1799,14,138,14.674282019,23.999906558,5500
6108103,14,125,13.4802035575758,25.309586498697,5225
1221,14,137,12.2904869067576,26.6974994460303,5200
1360,14,128,13.3354368752188,26.621794881875,5100
868,14,133,13.7597096975938,23.8591138370938,5000
1231,14,137,12.2765561802963,27.0510245233704,5000
1458,14,128,13.72900542875,27.1344764336875,5000
1869,14,137,12.3495721319,26.2896262523667,5000
6108117,14,125,13.5063898414839,25.2943046945484,5000
6108109,14,125,13.4930760417419,25.2896639999677,4807
6108207,14,125,13.6170015283125,25.384815160625,4650
6108105,14,125,13.4889862047187,25.2922833769063,4200
6108214,14,125,13.6730582237317,25.3907005324146,4000
1963,14,129,13.5526800783437,23.8462483112813,3500
6108113,14,125,13.50025416856,25.28683017588,3500
6108208,14,125,13.634498885,25.3362482260938,3500
844,14,133,13.6643468626563,23.36983231175,3192
1330,14,139,11.8938633812903,26.885397600129,3000
1331,14,139,11.82397937,26.9598008643667,3000
1510,14,125,14.0329689471613,25.0178498249355,705
1835,14,142,15.0197662245476,22.8175847269762,3000
1870,14,137,12.2378140764063,26.427863922875,3000
6108201,14,125,13.5825293839667,25.3451678175333,3000
1776,14,138,15.07641847,24.2750630884412,2880
1491,14,135,13.0600739535,25.5244163373438,2650
6108210,14,125,13.6341213954706,25.3739720468824,2500
6108212,14,125,13.6539763313125,25.3650918084375,2500
1937,14,136,12.9423121324857,25.7368031810571,2400
1304,14,139,12.0176230922647,27.0802416510882,2300
1925,14,142,14.7331162507581,23.2275650850645,2250
6108106,14,125,13.4962922041351,25.3011293518649,3616
866,14,133,13.7311245450312,23.91025473175,2100
1289,14,139,11.8281581640312,27.0645241890312,2100
1301,14,139,11.8923682307812,26.966942767125,2100
1981,14,129,13.4490961509375,24.0385098616875,2010
1315,14,139,11.8955964239118,26.4058940292941,2000
1480,14,128,13.7723938724375,26.6306210109687,2000
6108205,14,125,13.6215748895682,25.3520344903409,4500
2036,14,126,13.3261563129394,24.7720176672121,1890
2051,14,126,13.5224889197419,24.8526270055161,1850
1488,14,135,13.0529532167812,25.4041910218125,1821
1864,14,140,13.7424693453333,26.013579343,1806
1496,14,135,13.2574003116875,25.1773107210625,1800
1738,14,130,14.232878693875,24.7361596785625,1800
1872,14,135,12.9806092587813,25.151970457,1800
1974,14,129,13.6951446669667,23.9577732521333,1800
1586,14,125,13.747482075625,25.6530706351563,1750
2045,14,126,13.34902695,24.9759758864687,1700
6108211,14,125,13.6499233572581,25.3465677018387,3150
1412,14,128,13.7451549825937,26.490459564875,1635
6108206,14,125,13.6161885179286,25.3611666206786,1620
1335,14,139,11.9857943966061,26.9780809214848,1600
1408,14,128,13.4138892404687,26.5830102069063,1600
2018,14,126,13.489995963697,24.8617793812727,1600
980,14,127,14.405624078375,26.01223308125,1560
1100,14,132,13.4722378476875,23.7436341709375,1500
1493,14,135,13.1509899534688,25.521573213,1500
1500,14,125,13.8792221955,24.8970769758125,1500
1529,14,125,14.1147800194516,25.2496042686129,1500
1542,14,125,13.9006508856562,25.3534900482813,1500
1623,14,131,15.3922767494242,26.0509906815455,1500
1964,14,129,13.7339198283571,24.0916085527143,215
1978,14,129,13.5986439290909,24.0195718100909,1500
6108213,14,125,13.6708932119063,25.3532356667187,1500
1650,14,127,14.492859857,25.8793942514063,1400
6108202,14,125,13.5991656783871,25.3338591097097,1374
6108203,14,125,13.5980225341212,25.3540061429394,1350
1599,14,125,13.6198953857813,25.7504122315313,1250
6108114,14,125,13.4980657245294,25.2926414921765,1250
1120,14,140,13.9625718767059,26.0170008357353,1205
1251,14,137,12.6245136398387,26.8047063957419,1200
1291,14,139,11.8858930900312,26.610778939375,1200
1859,14,125,13.7227307144194,24.8564681252581,1200
2038,14,126,13.1460903105,24.6866845311875,1200
2040,14,126,13.5243500365,24.6114415659688,1200
6108107,14,125,13.4881929854063,25.3075900374687,1200
6108209,14,125,13.6368395036452,25.3556236271935,2700
1557,14,125,13.7487490327812,25.445705383875,1100
1681,14,130,14.4090711851563,24.3094119227813,1062
6108115,14,125,13.4992793820323,25.3018745707419,1050
1487,14,135,13.2447903185938,25.3453356555,1044
6108116,14,125,13.4987128851875,25.3066473316563,1020
1081,14,132,13.6196123250294,23.6566169603529,1000
1085,14,132,13.6206981068462,23.6906776602308,100
1325,14,139,11.8273288243438,26.8179545111875,1795
1688,14,130,14.1009997077187,24.6290941305937,1000
1703,14,130,14.0745567733437,24.8676461473437,1700
1868,14,137,12.045454075,26.4364067907857,1000
1969,14,129,13.5192137544194,24.1080389472258,1000
2021,14,126,13.4594595898485,24.7262595879394,1000
2046,14,126,13.3358433036061,24.9096116817879,1000
1929,14,136,13.2754628284688,25.6285250174063,950
2015,14,126,13.4857498940606,24.8505293124545,1040
854,14,133,13.964055736,23.3790666745,990
1232,14,137,12.3395111394194,26.9462848397097,1050
2035,14,126,13.5511286557273,24.9513611565758,850
2044,14,126,13.3513646618182,24.8999215479394,850
6108216,14,125,13.6027470495625,25.372107792625,850
1860,14,125,13.5392126942,25.2566605783333,840
1054,14,132,13.4712799047419,23.302530784129,828
1125,14,140,13.9518615114333,26.0168178955,835
1210,14,136,13.550425222,25.9166136043529,820
1752,14,130,14.2354038295625,24.4731287625625,820
1182,14,136,12.90481877925,25.929966565125,816
933,14,127,14.0727795074063,25.6857364346562,800
1278,14,137,12.4045838599545,26.7541361274091,300
1507,14,125,13.7540216518966,24.9723437681724,384
1876,14,135,13.1634169895312,25.1225677220625,800
2003,14,129,13.6165708516154,24.4198301346154,800
1485,14,135,13.2444022271563,25.2318456935,750
1971,14,129,13.7415803729167,24.3641987980833,750
1034,14,132,13.4309197081176,23.8096004797647,725
1212,14,136,13.5767854796562,26.1037995910625,725
1006,14,132,13.5487955727813,23.1710059201875,720
1010,14,132,13.6145801303529,23.213083875,720
1046,14,132,13.4458569140937,23.2655840825625,720
1347,14,139,11.9428993126765,26.7221735632059,720
1996,14,129,13.5918723801818,24.153318607,720
903,14,131,15.1320591629565,26.2070198036522,700
904,14,131,14.8193534046452,26.5709762327742,700
1250,14,137,12.6716082206875,26.8894858132187,700
1339,14,139,11.8973318950588,27.0845910951765,700
6108108,14,125,13.4854303043871,25.3087753413226,700
6108112,14,125,13.4927334079412,25.3095568978235,700
984,14,132,13.5528775340625,23.259074441,678
6108215,14,125,13.5854463449687,25.3186034704688,651
920,14,127,14.231173763125,25.7452910285938,650
1069,14,132,13.4927114094848,23.3495289555152,650
1763,14,130,14.2430879336563,24.5881419096563,650
1065,14,132,13.4858686799687,23.2567963063438,1020
1197,14,136,13.4461908629063,26.0197196615,600
1308,14,139,12.0800007302581,26.907161662129,540
963,14,127,14.219080947125,25.8914191445312,530
1016,14,133,13.8146749165556,23.2367090870833,1000
2019,14,126,13.4923415417879,24.8734835282121,520
1804,14,138,14.9534500995667,23.897211914,502
979,14,127,14.4058696722333,25.7991254643667,500
1109,14,132,13.5904996925,23.6369073505,500
1229,14,137,12.2739367881563,26.8481997404688,500
1381,14,128,13.5792002246875,27.2319973695,500
1533,14,125,14.0717434939063,25.2305210328438,500
1697,14,130,14.640995191125,24.5814083906875,500
1944,14,125,13.9094582307097,24.7874732404839,500
2049,14,126,13.5060568118,24.8894963273667,500
1322,14,139,12.03821951775,27.050821819875,496
1045,14,132,13.5581071623125,23.353076366,492
906,14,127,14.2843231036774,26.0321233853226,480
1992,14,129,13.6699250555312,24.1443768409375,470
1489,14,135,13.4101386695,25.4619257837188,475
1630,14,131,14.760005257,26.963977014,470
1881,14,135,13.3322979388125,25.2580376584375,455
973,14,127,14.3169230947187,25.8534161874062,500
1321,14,139,11.7745746643636,26.7687519073939,450
1382,14,128,13.60444266975,27.0550905324063,450
1420,14,128,13.6274895205938,26.5603464065625,450
2034,14,126,13.3473908560909,24.9293642623939,450
6108101,14,125,13.4759801950968,25.3069438130323,450
1928,14,136,13.3795548905,25.60467458925,440
1767,14,130,14.4160186435,24.5027481550625,435
1774,14,138,14.8818100514545,24.1909699578788,618
1821,14,142,14.9584564415455,23.0222802971818,485
838,14,133,13.7604490212593,23.6993548782222,420
850,14,133,14.0296496287742,23.5972077254839,420
1181,14,136,13.26311477284,26.07740600072,470
1632,14,131,14.6103696737812,26.0433476799063,960
1923,14,142,14.3162392214054,23.4161754962703,420
898,14,131,14.88117598328,26.73404101136,400
1022,14,132,13.5277272929,23.7068304027,400
1249,14,137,12.8723170110857,26.9585485549143,400
1370,14,128,13.8823040112812,26.5383636945,400
1375,14,128,13.7423287485714,27.3449579070286,400
1590,14,125,13.7347667128182,25.711187220303,400
1610,14,131,15.52038930728,26.54242887984,400
2020,14,126,13.6039771316667,24.8814155830741,400
2022,14,126,13.4640961782813,24.75654772075,400
1775,14,138,15.1969516016875,24.0941636155,375
1624,14,131,14.7298300952143,25.3973116778571,367
1110,14,130,14.143903515375,24.5393359575937,960
1208,14,136,13.305019290697,26.1415268456667,1100
1638,14,131,14.81181925075,26.2468836202,360
1816,14,142,15.1924918357667,23.3984801306333,360
2013,14,140,14.1524656687826,26.2851196863478,451
892,14,131,14.92918478396,26.88779056916,350
942,14,127,14.0343749742727,25.8206155465455,446
1175,14,136,12.8441657919375,26.2040607933125,350
1389,14,128,13.8023239217812,27.3555738724375,350
1440,14,128,13.4787771437059,27.2894525606765,350
1443,14,128,13.6995403540294,26.9582523018824,350
1527,14,140,13.9585688733333,26.44831548375,350
10970,14,128,14.0459697724063,27.2216719048125,350
6108204,14,125,13.61540432575,25.31772797,350
1061,14,132,13.64040414508,23.28380434648,330
1782,14,138,15.3646161079762,23.8180437962381,433
2008,14,140,13.9546880981875,26.0126902316563,304
829,14,133,13.6841302761818,23.3309811715455,756
971,14,127,14.3203558065312,25.6504419678125,460
1265,14,137,12.6554393985556,26.6227630118889,350
1280,14,137,12.8804493905313,26.8789653618125,500
1449,14,128,13.4679925121563,26.7814044865,300
1727,14,130,14.1678236100667,24.9252624542667,300
1798,14,142,14.8446408005484,23.9077806245161,240
1858,14,142,15.1488284901562,23.355704988875,468
1899,14,142,15.4341907677353,23.4735505675882,462
2002,14,129,13.6748502281905,24.277314290619,300
1710,14,130,14.6562029184118,25.1090365040294,282
1781,14,138,14.6388646313438,24.2491318478125,462
1424,14,128,13.5718783741563,26.6304322220937,280
1462,14,128,13.2049769840882,27.0500202735882,275
812,14,133,13.7387171050313,23.3852049117813,270
1640,14,131,14.7535580446316,25.8829796392105,270
1921,14,142,14.9897418640794,23.3246933215556,432
6108104,14,125,13.4887188218333,25.2858374914667,256
909,14,127,14.394864948625,25.3351066250313,400
1260,14,137,12.8649511242188,26.8262650479063,250
1261,14,137,12.5363337937188,26.627339478625,250
1393,14,128,13.1286444278125,26.6213333641875,250
1409,14,128,13.754628564375,26.7017226213437,250
1447,14,128,13.13217587225,26.8813008091563,250
1544,14,125,13.8679420783438,25.2397485225,350
1616,14,131,15.5799900483514,26.2584403499459,250
1593,14,125,13.9549265116563,25.698236187,240
1127,14,136,13.0396202813636,26.0329497133636,270
843,14,133,13.6242432296667,23.5091492632,312
1903,14,142,15.3495941496842,23.5124031139737,348
1919,14,142,14.9431261290435,23.1665834086522,210
1917,14,142,15.1613317298182,23.2451149243333,705
1144,14,136,13.1588295972424,25.9505608261818,280
1186,14,136,13.0551504455,25.8666049294231,200
1246,14,137,12.59993275132,26.66598507896,200
1611,14,131,15.1711762546316,26.9482419612105,200
1830,14,142,14.62355470464,23.23982291088,200
1970,14,129,13.8083604794167,24.1867640745,200
1898,14,142,15.3742725946538,23.6505142354231,273
965,14,127,14.175097108697,25.3974775682424,833
815,14,133,13.5546489020937,23.4333765869062,6000
1179,14,136,12.9076719214688,26.1323520244375,180
1495,14,135,13.2122096226842,25.1636704146842,180
1779,14,138,14.718417099,24.2717201325333,270
828,14,133,13.842222876871,23.6421668439677,168
1909,14,142,15.0773107503226,23.2588871076129,326
804,14,133,13.8391147775937,23.3978891111562,150
836,14,133,13.890690837,23.4181443182258,150
915,14,127,14.3890716576364,26.0689796706364,150
1403,14,128,13.5871491191875,27.47466284125,150
1432,14,128,13.5839633593571,26.76765894625,150
1514,14,140,13.9403578031176,26.1337044904118,210
1605,14,125,13.5897411527647,25.5061160229706,150
1642,14,131,14.9875231402308,26.5919493342308,150
1644,14,127,14.4971318432727,25.6778584222727,150
1692,14,130,13.944173305625,24.6047761175833,150
1761,14,130,14.3716956765,25.06454057,270
1783,14,138,15.0352511078889,23.7132413865556,252
2041,14,126,13.2219815413333,25.0106285364667,150
1693,14,130,14.1504218712609,24.3192670933478,132
1901,14,142,15.2321659497143,23.5254178132857,192
1958,14,129,13.55107931525,24.136130222375,120
1475,14,128,13.7977851671563,27.2264834225625,116
1766,14,130,14.5655909565455,24.8497271065152,110
1817,14,142,14.9988322093182,22.9107165179091,216
1820,14,142,15.228778503,23.138508502,110
